"Syrian Arab Republic"," Ischaemic heart disease","31[ 26–37]","34[ 28–40]","28[ 23–34]","55[ 45–66]","64[ 54–75]","46[ 37–56]"
"Syrian Arab Republic"," Stroke","5[ 4–6]","5[ 4–6]","5[ 4–6]","9[ 7–10]","10[ 8–12]","7[ 6–9]"
"Syrian Arab Republic"," Chronic obstructive pulmonary disease","2[ 1–3]","2[ 1–3]","2[ 1–3]","4[ 2–6]","5[ 3–7]","3[ 2–5]"
"Tajikistan"," Total","70[ 55–89]","74[ 59–93]","67[ 52–85]","129[ 101–163]","145[ 115–182]","115[ 89–147]"
"Tajikistan"," Lower respiratory infections","15[ 11–20]","16[ 11–21]","15[ 10–19]","16[ 12–22]","18[ 13–23]","15[ 11–20]"
"Tajikistan"," Trachea, bronchus, lung cancers","1[ 1–2]","1[ 1–2]","1[ 1–1]","2[ 1–3]","3[ 2–4]","2[ 1–2]"
"Tajikistan"," Ischaemic heart disease","33[ 25–43]","36[ 28–46]","30[ 23–39]","68[ 52–88]","78[ 61–100]","58[ 44–77]"
"Tajikistan"," Stroke","14[ 10–19]","14[ 10–18]","14[ 10–19]","29[ 21–39]","31[ 23–41]","27[ 20–37]"
"Tajikistan"," Chronic obstructive pulmonary disease","7[ 4–9]","7[ 4–10]","6[ 4–9]","14[ 9–20]","16[ 9–24]","13[ 8–17]"
"Thailand"," Total","85[ 64–107]","98[ 75–125]","71[ 53–91]","61[ 46–78]","79[ 60–101]","47[ 34–59]"
"Thailand"," Lower respiratory infections","26[ 18–34]","27[ 19–36]","24[ 17–32]","19[ 13–25]","23[ 16–30]","16[ 11–21]"
"Thailand"," Trachea, bronchus, lung cancers","9[ 5–13]","12[ 7–18]","6[ 4–9]","7[ 4–10]","10[ 6–14]","4[ 3–6]"
"Thailand"," Ischaemic heart disease","21[ 16–27]","24[ 18–30]","18[ 13–24]","15[ 11–19]","19[ 14–24]","12[ 8–15]"
"Thailand"," Stroke","14[ 10–19]","17[ 13–22]","12[ 8–16]","10[ 8–14]","13[ 10–18]","8[ 5–11]"
"Thailand"," Chronic obstructive pulmonary disease","14[ 9–20]","18[ 10–28]","11[ 7–14]","10[ 7–14]","15[ 8–23]","7[ 5–9]"
"Republic of North Macedonia"," Total","125[ 99–151]","140[ 112–170]","109[ 86–134]","82[ 65–99]","103[ 82–124]","64[ 50–78]"
"Republic of North Macedonia"," Lower respiratory infections","3[ 2–4]","3[ 2–4]","3[ 2–3]","2[ 2–3]","3[ 2–3]","2[ 2–3]"
"Republic of North Macedonia"," Trachea, bronchus, lung cancers","16[ 10–21]","25[ 16–34]","6[ 4–8]","11[ 7–14]","18[ 11–24]","4[ 3–5]"
"Republic of North Macedonia"," Ischaemic heart disease","48[ 37–59]","54[ 43–66]","42[ 32–52]","32[ 25–39]","40[ 31–49]","24[ 18–31]"
"Republic of North Macedonia"," Stroke","44[ 32–57]","41[ 30–53]","46[ 33–61]","28[ 21–37]","30[ 22–39]","27[ 19–35]"
"Republic of North Macedonia"," Chronic obstructive pulmonary disease","14[ 9–19]","17[ 9–24]","12[ 8–15]","9[ 6–12]","12[ 7–18]","7[ 5–8]"
"Timor-Leste"," Total","77[ 69–83]","78[ 69–85]","75[ 68–82]","140[ 126–152]","150[ 133–164]","130[ 116–141]"
"Timor-Leste"," Lower respiratory infections","30[ 26–34]","29[ 25–33]","31[ 26–36]","30[ 25–34]","31[ 26–35]","30[ 25–34]"
"Timor-Leste"," Trachea, bronchus, lung cancers","6[ 5–8]","8[ 6–10]","5[ 4–6]","13[ 10–16]","17[ 12–21]","10[ 8–11]"
"Timor-Leste"," Ischaemic heart disease","20[ 18–23]","20[ 18–23]","20[ 17–23]","48[ 41–54]","49[ 43–56]","46[ 39–52]"
"Timor-Leste"," Stroke","13[ 11–15]","13[ 11–15]","12[ 10–14]","31[ 26–36]","32[ 27–37]","29[ 24–34]"
"Timor-Leste"," Chronic obstructive pulmonary disease","7[ 5–8]","7[ 3–10]","6[ 5–7]","18[ 12–22]","21[ 10–29]","15[ 12–18]"
"Togo"," Total","115[ 104–125]","120[ 108–131]","110[ 100–119]","250[ 226–271]","267[ 241–292]","234[ 213–252]"
"Togo"," Lower respiratory infections","58[ 49–65]","64[ 54–72]","53[ 45–59]","98[ 83–110]","113[ 95–127]","85[ 72–95]"
"Togo"," Trachea, bronchus, lung cancers","0[ 0–0]","1[ 0–1]","0[ 0–0]","1[ 1–1]","1[ 1–1]","1[ 0–1]"
"Togo"," Ischaemic heart disease","29[ 26–33]","31[ 27–34]","28[ 24–31]","80[ 71–89]","86[ 76–96]","74[ 65–84]"
"Togo"," Stroke","18[ 16–20]","16[ 14–18]","20[ 17–22]","46[ 41–52]","42[ 37–48]","50[ 43–56]"
"Togo"," Chronic obstructive pulmonary disease","8[ 6–10]","8[ 4–10]","9[ 7–10]","24[ 18–29]","25[ 14–33]","24[ 20–28]"
"Tonga"," Total","57[ 40–71]","68[ 48–85]","45[ 32–57]","73[ 52–92]","107[ 76–135]","48[ 34–60]"
"Tonga"," Lower respiratory infections","12[ 8–15]","12[ 8–15]","12[ 8–15]","14[ 9–18]","17[ 11–22]","12[ 8–15]"
"Tonga"," Trachea, bronchus, lung cancers","7[ 4–10]","9[ 5–14]","5[ 3–7]","10[ 6–14]","15[ 9–22]","6[ 3–8]"
"Tonga"," Ischaemic heart disease","20[ 15–26]","27[ 20–34]","14[ 10–18]","27[ 20–35]","42[ 32–54]","15[ 10–20]"
"Tonga"," Stroke","9[ 6–12]","8[ 5–11]","9[ 6–13]","12[ 8–16]","13[ 9–17]","10[ 7–14]"
"Tonga"," Chronic obstructive pulmonary disease","9[ 5–13]","12[ 5–19]","6[ 4–8]","11[ 6–16]","20[ 8–31]","6[ 4–8]"
"Trinidad and Tobago"," Total","45[ 38–52]","50[ 43–57]","40[ 33–48]","39[ 33–45]","49[ 42–56]","30[ 25–36]"
"Trinidad and Tobago"," Lower respiratory infections","5[ 3–7]","5[ 3–7]","5[ 3–7]","4[ 3–6]","5[ 3–8]","4[ 2–5]"
"Trinidad and Tobago"," Trachea, bronchus, lung cancers","2[ 1–3]","2[ 1–4]","1[ 1–1]","1[ 1–2]","2[ 1–3]","1[ 0–1]"
"Trinidad and Tobago"," Ischaemic heart disease","25[ 20–30]","29[ 23–34]","22[ 16–27]","22[ 17–26]","27[ 22–32]","17[ 12–21]"
"Trinidad and Tobago"," Stroke","10[ 7–14]","10[ 7–13]","10[ 7–16]","8[ 6–12]","9[ 7–13]","7[ 5–12]"
"Trinidad and Tobago"," Chronic obstructive pulmonary disease","3[ 2–5]","4[ 2–7]","2[ 1–3]","3[ 1–4]","5[ 2–7]","2[ 1–2]"
"Tunisia"," Total","57[ 50–66]","68[ 59–78]","47[ 40–55]","56[ 48–65]","72[ 62–83]","42[ 36–50]"
"Tunisia"," Lower respiratory infections","7[ 5–9]","7[ 5–9]","7[ 5–9]","7[ 5–9]","8[ 6–10]","6[ 4–8]"
"Tunisia"," Trachea, bronchus, lung cancers","3[ 2–4]","6[ 4–9]","0[ 0–1]","3[ 2–4]","6[ 4–9]","0[ 0–0]"
"Tunisia"," Ischaemic heart disease","33[ 26–40]","38[ 31–46]","28[ 21–34]","32[ 26–39]","40[ 33–48]","25[ 19–31]"
"Tunisia"," Stroke","9[ 7–13]","11[ 8–14]","8[ 6–11]","9[ 7–12]","11[ 9–15]","7[ 5–10]"
"Tunisia"," Chronic obstructive pulmonary disease","5[ 3–7]","6[ 3–9]","4[ 2–6]","5[ 3–7]","6[ 4–9]","4[ 2–6]"
"Turkey"," Total","46[ 40–53]","59[ 51–67]","34[ 28–39]","47[ 40–53]","69[ 59–79]","29[ 25–34]"
"Turkey"," Lower respiratory infections","3[ 2–4]","4[ 3–4]","2[ 2–3]","3[ 2–4]","4[ 3–5]","2[ 2–3]"
"Turkey"," Trachea, bronchus, lung cancers","6[ 4–9]","11[ 7–15]","2[ 1–2]","6[ 4–9]","12[ 7–16]","2[ 1–2]"
"Turkey"," Ischaemic heart disease","22[ 17–26]","26[ 22–30]","18[ 13–22]","22[ 18–27]","30[ 25–35]","15[ 12–20]"
"Turkey"," Stroke","6[ 5–8]","7[ 5–9]","6[ 4–8]","6[ 5–8]","8[ 6–10]","5[ 4–7]"
"Turkey"," Chronic obstructive pulmonary disease","9[ 5–13]","12[ 7–18]","6[ 3–9]","9[ 5–13]","15[ 9–22]","5[ 3–7]"
"Turkmenistan"," Total","51[ 43–60]","59[ 50–68]","44[ 37–52]","79[ 67–92]","100[ 86–116]","63[ 53–74]"
"Turkmenistan"," Lower respiratory infections","5[ 3–8]","6[ 3–9]","4[ 2–6]","4[ 2–6]","5[ 3–8]","3[ 2–5]"
"Turkmenistan"," Trachea, bronchus, lung cancers","1[ 1–2]","2[ 1–3]","0[ 0–1]","1[ 1–2]","2[ 1–4]","1[ 0–1]"
"Turkmenistan"," Ischaemic heart disease","34[ 27–41]","38[ 31–45]","29[ 22–36]","56[ 44–67]","70[ 57–83]","44[ 34–55]"
"Turkmenistan"," Stroke","10[ 8–13]","11[ 9–14]","9[ 7–12]","16[ 12–20]","20[ 15–24]","13[ 10–17]"
"Turkmenistan"," Chronic obstructive pulmonary disease","1[ 1–2]","1[ 1–2]","1[ 1–2]","2[ 1–3]","3[ 1–4]","1[ 1–2]"
"Uganda"," Total","74[ 66–80]","72[ 64–78]","76[ 68–82]","156[ 140–169]","156[ 139–170]","155[ 140–167]"
"Uganda"," Lower respiratory infections","47[ 40–52]","48[ 40–53]","46[ 39–51]","68[ 58–76]","70[ 59–78]","67[ 57–74]"
"Uganda"," Trachea, bronchus, lung cancers","1[ 0–1]","1[ 0–1]","1[ 1–1]","2[ 1–2]","2[ 1–2]","2[ 2–2]"
"Uganda"," Ischaemic heart disease","11[ 10–12]","11[ 10–12]","11[ 10–13]","36[ 32–40]","37[ 33–41]","35[ 31–40]"
"Uganda"," Stroke","10[ 8–11]","8[ 7–9]","11[ 10–13]","31[ 27–35]","28[ 24–31]","34[ 29–38]"
"Uganda"," Chronic obstructive pulmonary disease","5[ 4–6]","5[ 3–6]","5[ 4–6]","18[ 14–21]","19[ 12–25]","17[ 14–19]"
"Ukraine"," Total","137[ 105–173]","142[ 115–178]","132[ 96–172]","71[ 55–90]","100[ 81–125]","51[ 37–67]"
"Ukraine"," Lower respiratory infections","3[ 1–4]","4[ 2–5]","1[ 1–2]","2[ 1–3]","3[ 2–4]","1[ 1–2]"
"Ukraine"," Trachea, bronchus, lung cancers","5[ 3–9]","10[ 5–16]","2[ 1–3]","3[ 2–5]","7[ 4–11]","1[ 1–2]"
"Ukraine"," Ischaemic heart disease","101[ 74–131]","101[ 78–125]","102[ 70–137]","51[ 38–66]","70[ 55–88]","39[ 27–52]"
"Ukraine"," Stroke","22[ 15–32]","20[ 15–27]","23[ 15–37]","11[ 8–17]","14[ 10–19]","9[ 6–15]"
"Ukraine"," Chronic obstructive pulmonary disease","5[ 3–9]","8[ 4–13]","3[ 2–5]","3[ 1–4]","6[ 3–9]","1[ 1–2]"
"United Arab Emirates"," Total","16[ 14–19]","18[ 16–22]","10[ 9–12]","55[ 48–66]","59[ 51–70]","45[ 39–55]"
"United Arab Emirates"," Lower respiratory infections","1[ 1–2]","1[ 1–2]","1[ 1–1]","6[ 4–8]","7[ 5–9]","5[ 4–7]"
"United Arab Emirates"," Trachea, bronchus, lung cancers","0[ 0–1]","0[ 0–1]","0[ 0–1]","2[ 1–2]","2[ 1–3]","1[ 1–1]"
"United Arab Emirates"," Ischaemic heart disease","10[ 8–12]","11[ 10–14]","5[ 4–6]","31[ 26–38]","33[ 28–40]","25[ 20–31]"
"United Arab Emirates"," Stroke","3[ 3–4]","3[ 3–4]","3[ 2–4]","11[ 9–13]","11[ 9–13]","10[ 8–13]"
"United Arab Emirates"," Chronic obstructive pulmonary disease","1[ 1–2]","2[ 1–2]","1[ 0–1]","5[ 3–8]","6[ 3–9]","3[ 2–5]"
"United Kingdom of Great Britain and Northern Ireland"," Total","32[ 24–43]","34[ 26–44]","30[ 21–42]","14[ 10–18]","17[ 13–22]","11[ 8–15]"
"United Kingdom of Great Britain and Northern Ireland"," Lower respiratory infections","6[ 2–11]","5[ 1–10]","6[ 2–13]","2[ 1–4]","2[ 1–4]","2[ 1–4]"
"United Kingdom of Great Britain and Northern Ireland"," Trachea, bronchus, lung cancers","3[ 2–6]","4[ 2–7]","3[ 1–5]","2[ 1–3]","2[ 1–3]","1[ 1–2]"
"United Kingdom of Great Britain and Northern Ireland"," Ischaemic heart disease","12[ 8–16]","15[ 10–19]","9[ 6–14]","6[ 4–7]","8[ 6–10]","3[ 2–5]"
"United Kingdom of Great Britain and Northern Ireland"," Stroke","5[ 2–11]","4[ 2–8]","5[ 2–13]","2[ 1–4]","2[ 1–4]","2[ 1–4]"
"United Kingdom of Great Britain and Northern Ireland"," Chronic obstructive pulmonary disease","6[ 2–12]","7[ 2–12]","6[ 2–12]","3[ 1–5]","3[ 1–6]","2[ 1–4]"
"United Republic of Tanzania"," Total","75[ 68–82]","74[ 67–81]","76[ 69–82]","139[ 126–151]","143[ 129–157]","135[ 122–147]"
"United Republic of Tanzania"," Lower respiratory infections","43[ 37–48]","44[ 37–49]","42[ 36–47]","60[ 51–67]","63[ 53–71]","57[ 49–64]"
"United Republic of Tanzania"," Trachea, bronchus, lung cancers","0[ 0–0]","0[ 0–0]","0[ 0–0]","1[ 0–1]","1[ 0–1]","0[ 0–1]"
"United Republic of Tanzania"," Ischaemic heart disease","17[ 15–20]","17[ 15–20]","18[ 15–20]","44[ 39–49]","46[ 40–52]","42[ 37–47]"
"United Republic of Tanzania"," Stroke","9[ 8–10]","8[ 7–9]","10[ 9–12]","22[ 19–25]","20[ 17–23]","23[ 20–26]"
"United Republic of Tanzania"," Chronic obstructive pulmonary disease","5[ 3–6]","5[ 3–6]","5[ 4–5]","13[ 9–15]","14[ 7–18]","12[ 10–13]"
"United States of America"," Total","24[ 17–32]","26[ 19–34]","22[ 15–31]","13[ 10–18]","17[ 12–21]","10[ 7–15]"
"United States of America"," Lower respiratory infections","1[ 0–3]","1[ 0–3]","1[ 0–3]","1[ 0–2]","1[ 0–2]","1[ 0–1]"
"United States of America"," Trachea, bronchus, lung cancers","2[ 1–3]","2[ 1–4]","2[ 1–3]","1[ 0–2]","1[ 0–2]","1[ 0–2]"
"United States of America"," Ischaemic heart disease","13[ 9–18]","16[ 11–21]","11[ 7–16]","8[ 5–10]","10[ 7–13]","5[ 3–8]"
"United States of America"," Stroke","3[ 1–7]","3[ 1–5]","3[ 1–9]","2[ 1–4]","2[ 1–3]","1[ 1–4]"
"United States of America"," Chronic obstructive pulmonary disease","5[ 1–10]","5[ 1–9]","5[ 1–10]","2[ 1–5]","3[ 1–6]","2[ 1–5]"
"Uruguay"," Total","32[ 23–45]","35[ 26–48]","30[ 21–44]","18[ 13–24]","25[ 19–34]","12[ 9–18]"
"Uruguay"," Lower respiratory infections","4[ 1–8]","4[ 1–7]","5[ 2–9]","2[ 1–4]","2[ 1–5]","2[ 1–3]"
"Uruguay"," Trachea, bronchus, lung cancers","3[ 1–5]","4[ 2–8]","2[ 1–3]","2[ 1–4]","3[ 1–6]","1[ 0–2]"
"Uruguay"," Ischaemic heart disease","13[ 8–17]","14[ 10–18]","11[ 7–17]","7[ 5–10]","10[ 7–13]","5[ 3–7]"
"Uruguay"," Stroke","6[ 3–13]","5[ 3–10]","7[ 4–17]","3[ 2–7]","4[ 2–7]","3[ 1–7]"
"Uruguay"," Chronic obstructive pulmonary disease","6[ 2–11]","8[ 3–14]","5[ 2–8]","3[ 1–6]","5[ 2–10]","2[ 1–4]"
"Uzbekistan"," Total","54[ 43–69]","60[ 48–76]","48[ 37–62]","81[ 64–103]","100[ 81–127]","66[ 51–84]"
"Uzbekistan"," Lower respiratory infections","4[ 3–6]","5[ 3–7]","4[ 3–6]","5[ 3–7]","5[ 3–8]","4[ 3–6]"
"Uzbekistan"," Trachea, bronchus, lung cancers","1[ 1–1]","1[ 1–2]","1[ 0–1]","1[ 1–2]","2[ 1–3]","1[ 0–1]"
"Uzbekistan"," Ischaemic heart disease","39[ 30–49]","43[ 34–54]","34[ 26–45]","60[ 46–76]","74[ 58–93]","48[ 35–62]"
"Uzbekistan"," Stroke","9[ 6–11]","9[ 7–12]","8[ 6–11]","13[ 10–17]","16[ 12–20]","11[ 8–15]"
"Uzbekistan"," Chronic obstructive pulmonary disease","1[ 1–2]","2[ 1–3]","1[ 1–2]","2[ 1–4]","3[ 2–5]","2[ 1–3]"
"Vanuatu"," Total","76[ 68–83]","88[ 77–98]","63[ 58–69]","136[ 122–149]","162[ 141–180]","111[ 100–121]"
"Vanuatu"," Lower respiratory infections","15[ 13–17]","17[ 14–19]","14[ 12–16]","23[ 19–26]","26[ 21–29]","20[ 17–23]"
"Vanuatu"," Trachea, bronchus, lung cancers","3[ 2–4]","4[ 3–6]","2[ 1–2]","5[ 4–6]","8[ 6–9]","2[ 2–3]"
"Vanuatu"," Ischaemic heart disease","31[ 27–35]","36[ 31–41]","25[ 21–29]","57[ 49–64]","66[ 57–75]","47[ 40–54]"
"Vanuatu"," Stroke","17[ 14–19]","17[ 14–20]","16[ 14–19]","31[ 26–36]","33[ 27–39]","29[ 25–34]"
"Vanuatu"," Chronic obstructive pulmonary disease","10[ 6–13]","14[ 6–19]","7[ 5–8]","20[ 12–26]","29[ 13–42]","12[ 9–14]"
"Venezuela (Bolivarian Republic of)"," Total","29[ 24–36]","34[ 28–41]","24[ 19–31]","35[ 28–43]","45[ 37–55]","26[ 21–33]"
"Venezuela (Bolivarian Republic of)"," Lower respiratory infections","4[ 2–6]","4[ 2–6]","4[ 2–6]","4[ 2–7]","5[ 3–8]","4[ 2–6]"
"Venezuela (Bolivarian Republic of)"," Trachea, bronchus, lung cancers","2[ 1–3]","2[ 1–3]","1[ 1–2]","2[ 1–3]","2[ 1–4]","1[ 1–2]"
"Venezuela (Bolivarian Republic of)"," Ischaemic heart disease","16[ 12–19]","20[ 15–24]","12[ 8–15]","19[ 14–23]","26[ 20–31]","13[ 9–16]"
"Venezuela (Bolivarian Republic of)"," Stroke","5[ 3–8]","5[ 4–7]","5[ 3–8]","6[ 4–9]","7[ 5–10]","5[ 3–8]"
"Venezuela (Bolivarian Republic of)"," Chronic obstructive pulmonary disease","3[ 2–5]","3[ 2–5]","3[ 1–5]","4[ 2–6]","5[ 2–8]","3[ 2–5]"
"Viet Nam"," Total","65[ 55–76]","76[ 65–88]","54[ 45–64]","64[ 55–75]","95[ 81–110]","43[ 35–50]"
"Viet Nam"," Lower respiratory infections","8[ 6–10]","9[ 7–11]","7[ 5–9]","8[ 6–10]","10[ 8–13]","6[ 5–7]"
"Viet Nam"," Trachea, bronchus, lung cancers","9[ 6–11]","10[ 7–14]","7[ 5–9]","9[ 6–12]","13[ 9–18]","6[ 4–8]"
"Viet Nam"," Ischaemic heart disease","18[ 14–22]","20[ 16–24]","16[ 12–21]","18[ 14–22]","25[ 21–31]","12[ 9–16]"
"Viet Nam"," Stroke","20[ 16–25]","25[ 20–31]","15[ 11–20]","20[ 16–25]","31[ 25–38]","12[ 9–17]"
"Viet Nam"," Chronic obstructive pulmonary disease","10[ 7–13]","11[ 6–16]","9[ 6–11]","10[ 7–13]","15[ 9–22]","6[ 5–8]"
"Yemen"," Total","90[ 78–102]","90[ 77–102]","90[ 77–103]","194[ 168–222]","211[ 182–240]","179[ 154–205]"
"Yemen"," Lower respiratory infections","23[ 18–27]","21[ 17–25]","25[ 20–30]","29[ 23–35]","30[ 24–36]","29[ 23–34]"
"Yemen"," Trachea, bronchus, lung cancers","1[ 0–1]","1[ 1–1]","0[ 0–0]","2[ 1–2]","3[ 2–4]","1[ 1–1]"
"Yemen"," Ischaemic heart disease","43[ 36–50]","47[ 39–55]","39[ 33–46]","105[ 88–122]","119[ 99–140]","92[ 76–108]"
"Yemen"," Stroke","16[ 13–19]","13[ 11–16]","18[ 15–21]","39[ 32–46]","37[ 30–44]","41[ 34–49]"
"Yemen"," Chronic obstructive pulmonary disease","7[ 5–9]","7[ 4–10]","7[ 5–8]","20[ 14–25]","23[ 14–31]","17[ 13–21]"
"Zambia"," Total","63[ 57–70]","63[ 56–70]","64[ 57–70]","127[ 114–140]","134[ 119–149]","121[ 109–132]"
"Zambia"," Lower respiratory infections","39[ 33–44]","40[ 34–46]","38[ 32–42]","56[ 47–63]","61[ 51–69]","51[ 44–58]"
"Zambia"," Trachea, bronchus, lung cancers","0[ 0–0]","0[ 0–1]","0[ 0–0]","1[ 1–1]","1[ 1–2]","1[ 1–1]"
"Zambia"," Ischaemic heart disease","12[ 11–14]","12[ 11–13]","12[ 11–14]","36[ 31–40]","38[ 33–42]","34[ 29–38]"
"Zambia"," Stroke","8[ 7–9]","6[ 5–7]","9[ 8–10]","22[ 19–25]","20[ 17–22]","24[ 21–28]"
"Zambia"," Chronic obstructive pulmonary disease","4[ 3–5]","4[ 2–5]","4[ 3–5]","13[ 9–16]","15[ 8–20]","12[ 9–13]"
"Zimbabwe"," Total","67[ 59–74]","61[ 53–69]","72[ 64–79]","133[ 117–148]","133[ 115–149]","133[ 119–147]"
"Zimbabwe"," Lower respiratory infections","39[ 32–45]","40[ 33–46]","38[ 32–44]","62[ 51–71]","69[ 57–80]","56[ 47–65]"
"Zimbabwe"," Trachea, bronchus, lung cancers","1[ 1–1]","1[ 1–1]","0[ 0–1]","2[ 1–2]","3[ 2–4]","1[ 1–1]"
"Zimbabwe"," Ischaemic heart disease","13[ 11–14]","9[ 8–10]","16[ 13–18]","33[ 28–38]","27[ 23–31]","38[ 32–44]"
"Zimbabwe"," Stroke","8[ 7–10]","6[ 5–7]","10[ 9–12]","20[ 17–23]","16[ 14–19]","23[ 19–26]"
"Zimbabwe"," Chronic obstructive pulmonary disease","6[ 4–7]","6[ 3–8]","6[ 5–7]","16[ 12–20]","18[ 9–25]","15[ 11–18]"
